episode,steps,return,average_reward_per_step
904,12,9,0.75
905,21,0,0.0
906,11,10,0.9090909090909091
907,44,-32,-0.7272727272727273
908,12,9,0.75
909,34,-22,-0.6470588235294118
910,57,-54,-0.9473684210526315
911,10,11,1.1
912,28,-7,-0.25
913,27,-6,-0.2222222222222222
914,29,-8,-0.27586206896551724
915,11,10,0.9090909090909091
916,13,8,0.6153846153846154
917,17,4,0.23529411764705882
918,7,5,0.7142857142857143
919,10,11,1.1
920,37,-16,-0.43243243243243246
921,23,-2,-0.08695652173913043
922,13,8,0.6153846153846154
923,75,-90,-1.2
924,12,9,0.75
925,14,7,0.5
926,15,6,0.4
927,19,-7,-0.3684210526315789
928,38,-26,-0.6842105263157895
929,26,-14,-0.5384615384615384
930,10,-7,-0.7
931,46,-25,-0.5434782608695652
932,16,5,0.3125
933,12,0,0.0
934,21,-9,-0.42857142857142855
935,26,-32,-1.2307692307692308
936,9,12,1.3333333333333333
937,12,9,0.75
938,12,9,0.75
939,14,7,0.5
940,19,2,0.10526315789473684
941,23,-2,-0.08695652173913043
942,42,-21,-0.5
943,15,-12,-0.8
944,41,-29,-0.7073170731707317
945,16,5,0.3125
946,15,6,0.4
947,16,5,0.3125
948,11,10,0.9090909090909091
949,18,3,0.16666666666666666
950,9,3,0.3333333333333333
951,13,8,0.6153846153846154
952,15,6,0.4
953,19,2,0.10526315789473684
954,14,7,0.5
955,18,3,0.16666666666666666
956,10,11,1.1
957,24,-21,-0.875
958,20,-8,-0.4
959,40,-19,-0.475
960,10,11,1.1
961,16,5,0.3125
962,19,2,0.10526315789473684
963,69,-48,-0.6956521739130435
964,11,10,0.9090909090909091
965,11,10,0.9090909090909091
966,29,-35,-1.206896551724138
967,14,-2,-0.14285714285714285
968,14,-2,-0.14285714285714285
969,13,8,0.6153846153846154
970,12,9,0.75
971,10,2,0.2
972,20,1,0.05
973,30,-27,-0.9
974,10,2,0.2
975,19,-16,-0.8421052631578947
976,11,10,0.9090909090909091
977,11,10,0.9090909090909091
978,16,-31,-1.9375
979,13,8,0.6153846153846154
980,60,-57,-0.95
981,11,10,0.9090909090909091
982,35,-32,-0.9142857142857143
983,17,4,0.23529411764705882
984,23,-11,-0.4782608695652174
985,15,-3,-0.2
986,15,-3,-0.2
987,14,-2,-0.14285714285714285
988,14,7,0.5
989,22,-10,-0.45454545454545453
990,15,6,0.4
991,12,9,0.75
992,32,-29,-0.90625
993,16,-4,-0.25
994,16,-4,-0.25
995,14,-2,-0.14285714285714285
996,19,2,0.10526315789473684
997,11,1,0.09090909090909091
998,16,5,0.3125
999,16,5,0.3125
1000,15,6,0.4
1001,15,-3,-0.2
1002,14,-2,-0.14285714285714285
1003,22,-19,-0.8636363636363636
1004,34,-13,-0.38235294117647056
1005,16,-4,-0.25
1006,46,-43,-0.9347826086956522
1007,12,9,0.75
1008,12,0,0.0
1009,41,-38,-0.926829268292683
1010,16,5,0.3125
1011,35,-23,-0.6571428571428571
1012,19,-7,-0.3684210526315789
1013,14,7,0.5
1014,14,7,0.5
1015,12,9,0.75
1016,14,7,0.5
1017,26,-23,-0.8846153846153846
1018,13,-1,-0.07692307692307693
1019,11,1,0.09090909090909091
1020,20,-8,-0.4
1021,36,-24,-0.6666666666666666
1022,13,8,0.6153846153846154
1023,7,14,2.0
1024,10,11,1.1
1025,11,10,0.9090909090909091
1026,16,-4,-0.25
1027,26,-32,-1.2307692307692308
1028,16,-4,-0.25
1029,11,10,0.9090909090909091
1030,50,-47,-0.94
1031,43,-31,-0.7209302325581395
1032,16,5,0.3125
1033,11,10,0.9090909090909091
1034,68,-74,-1.088235294117647
1035,17,4,0.23529411764705882
1036,16,5,0.3125
1037,11,10,0.9090909090909091
1038,16,-4,-0.25
1039,24,-12,-0.5
1040,25,-13,-0.52
1041,16,-4,-0.25
1042,19,-7,-0.3684210526315789
1043,9,12,1.3333333333333333
1044,17,-5,-0.29411764705882354
1045,14,7,0.5
1046,13,8,0.6153846153846154
1047,44,-50,-1.1363636363636365
1048,12,9,0.75
1049,12,9,0.75
1050,17,4,0.23529411764705882
1051,8,13,1.625
1052,12,9,0.75
1053,37,-25,-0.6756756756756757
1054,15,-3,-0.2
1055,12,0,0.0
1056,13,8,0.6153846153846154
1057,15,6,0.4
1058,16,-4,-0.25
1059,19,2,0.10526315789473684
1060,18,-6,-0.3333333333333333
1061,28,-16,-0.5714285714285714
1062,7,14,2.0
1063,21,-9,-0.42857142857142855
1064,14,7,0.5
1065,12,9,0.75
1066,15,6,0.4
1067,17,4,0.23529411764705882
1068,7,14,2.0
1069,12,9,0.75
1070,15,-3,-0.2
1071,20,-8,-0.4
1072,11,10,0.9090909090909091
1073,10,11,1.1
1074,13,8,0.6153846153846154
1075,10,11,1.1
1076,20,1,0.05
1077,15,6,0.4
1078,15,6,0.4
1079,10,11,1.1
1080,47,-35,-0.7446808510638298
1081,32,-20,-0.625
1082,21,-9,-0.42857142857142855
1083,23,-2,-0.08695652173913043
1084,13,-1,-0.07692307692307693
1085,16,-4,-0.25
1086,28,-25,-0.8928571428571429
1087,16,5,0.3125
1088,10,11,1.1
1089,17,-5,-0.29411764705882354
1090,13,8,0.6153846153846154
1091,17,4,0.23529411764705882
1092,9,3,0.3333333333333333
1093,10,11,1.1
1094,35,-41,-1.1714285714285715
1095,44,-32,-0.7272727272727273
1096,17,-14,-0.8235294117647058
1097,20,-8,-0.4
1098,17,4,0.23529411764705882
1099,32,-20,-0.625
1100,7,14,2.0
1101,13,8,0.6153846153846154
1102,11,10,0.9090909090909091
1103,13,-1,-0.07692307692307693
1104,15,6,0.4
1105,12,9,0.75
1106,20,-8,-0.4
1107,14,7,0.5
1108,11,1,0.09090909090909091
1109,27,-6,-0.2222222222222222
1110,20,-8,-0.4
1111,18,-6,-0.3333333333333333
1112,15,6,0.4
1113,14,-2,-0.14285714285714285
1114,39,-18,-0.46153846153846156
1115,14,7,0.5
1116,8,4,0.5
1117,12,9,0.75
1118,32,-29,-0.90625
1119,11,10,0.9090909090909091
1120,9,12,1.3333333333333333
1121,19,2,0.10526315789473684
1122,10,2,0.2
1123,22,-1,-0.045454545454545456
1124,11,10,0.9090909090909091
1125,14,-2,-0.14285714285714285
1126,21,-9,-0.42857142857142855
1127,27,-15,-0.5555555555555556
1128,43,-40,-0.9302325581395349
1129,17,-14,-0.8235294117647058
1130,8,4,0.5
1131,37,-16,-0.43243243243243246
1132,15,6,0.4
1133,44,-32,-0.7272727272727273
1134,24,-3,-0.125
1135,28,-16,-0.5714285714285714
1136,19,-7,-0.3684210526315789
1137,26,-14,-0.5384615384615384
1138,11,10,0.9090909090909091
1139,14,-11,-0.7857142857142857
1140,13,8,0.6153846153846154
1141,16,5,0.3125
1142,12,9,0.75
1143,37,-16,-0.43243243243243246
1144,17,-5,-0.29411764705882354
1145,42,-21,-0.5
1146,24,-12,-0.5
1147,15,-3,-0.2
1148,14,7,0.5
1149,7,14,2.0
1150,15,6,0.4
1151,14,7,0.5
1152,20,-8,-0.4
1153,15,6,0.4
1154,13,8,0.6153846153846154
1155,14,-2,-0.14285714285714285
1156,12,9,0.75
1157,13,-1,-0.07692307692307693
1158,16,5,0.3125
1159,15,-3,-0.2
1160,10,11,1.1
1161,21,0,0.0
1162,14,7,0.5
1163,11,10,0.9090909090909091
1164,49,-37,-0.7551020408163265
1165,21,-9,-0.42857142857142855
1166,12,9,0.75
1167,13,8,0.6153846153846154
1168,25,-13,-0.52
1169,11,10,0.9090909090909091
1170,18,-6,-0.3333333333333333
1171,37,-16,-0.43243243243243246
1172,16,5,0.3125
1173,14,-2,-0.14285714285714285
1174,17,4,0.23529411764705882
1175,28,-16,-0.5714285714285714
1176,14,-2,-0.14285714285714285
1177,13,8,0.6153846153846154
1178,9,12,1.3333333333333333
1179,13,-10,-0.7692307692307693
1180,11,10,0.9090909090909091
1181,11,10,0.9090909090909091
1182,12,9,0.75
1183,17,-5,-0.29411764705882354
1184,12,0,0.0
1185,10,11,1.1
1186,12,9,0.75
1187,32,-11,-0.34375
1188,15,-12,-0.8
1189,14,-2,-0.14285714285714285
1190,19,2,0.10526315789473684
1191,24,-3,-0.125
1192,13,8,0.6153846153846154
1193,19,-16,-0.8421052631578947
1194,19,2,0.10526315789473684
1195,27,-24,-0.8888888888888888
1196,14,7,0.5
1197,16,5,0.3125
1198,15,-3,-0.2
1199,17,4,0.23529411764705882
1200,10,11,1.1
1201,11,10,0.9090909090909091
1202,54,-42,-0.7777777777777778
1203,19,-7,-0.3684210526315789
1204,25,-22,-0.88
1205,31,-19,-0.6129032258064516
1206,13,8,0.6153846153846154
1207,13,8,0.6153846153846154
1208,9,12,1.3333333333333333
1209,7,14,2.0
1210,11,10,0.9090909090909091
1211,13,8,0.6153846153846154
1212,16,-4,-0.25
1213,15,6,0.4
1214,33,-12,-0.36363636363636365
1215,32,-20,-0.625
1216,17,4,0.23529411764705882
1217,12,9,0.75
1218,13,-1,-0.07692307692307693
1219,34,-22,-0.6470588235294118
1220,15,6,0.4
1221,16,-4,-0.25
1222,34,-22,-0.6470588235294118
1223,12,9,0.75
1224,17,4,0.23529411764705882
1225,25,-13,-0.52
1226,14,7,0.5
1227,16,5,0.3125
1228,18,-15,-0.8333333333333334
1229,14,7,0.5
1230,15,-3,-0.2
1231,15,-3,-0.2
1232,15,6,0.4
1233,16,5,0.3125
1234,14,-2,-0.14285714285714285
1235,18,-6,-0.3333333333333333
1236,28,-7,-0.25
1237,10,2,0.2
1238,9,12,1.3333333333333333
1239,17,4,0.23529411764705882
1240,11,10,0.9090909090909091
1241,15,6,0.4
1242,10,11,1.1
1243,11,10,0.9090909090909091
1244,7,14,2.0
1245,21,0,0.0
1246,16,-4,-0.25
1247,32,-11,-0.34375
1248,15,6,0.4
1249,14,-11,-0.7857142857142857
1250,16,5,0.3125
1251,16,5,0.3125
1252,39,-36,-0.9230769230769231
1253,15,6,0.4
1254,14,7,0.5
1255,10,11,1.1
1256,19,-7,-0.3684210526315789
1257,23,-2,-0.08695652173913043
1258,13,-1,-0.07692307692307693
1259,16,-4,-0.25
1260,15,6,0.4
1261,10,11,1.1
1262,13,8,0.6153846153846154
1263,14,7,0.5
1264,11,1,0.09090909090909091
1265,15,6,0.4
1266,14,7,0.5
1267,24,-12,-0.5
1268,13,8,0.6153846153846154
1269,21,-27,-1.2857142857142858
1270,14,7,0.5
1271,10,11,1.1
1272,17,-5,-0.29411764705882354
1273,38,-53,-1.394736842105263
1274,13,8,0.6153846153846154
1275,15,6,0.4
1276,12,9,0.75
1277,15,6,0.4
1278,10,11,1.1
1279,18,-15,-0.8333333333333334
1280,9,12,1.3333333333333333
1281,20,1,0.05
1282,6,15,2.5
1283,15,6,0.4
1284,13,8,0.6153846153846154
1285,14,7,0.5
1286,23,-20,-0.8695652173913043
1287,20,-17,-0.85
1288,16,5,0.3125
1289,39,-36,-0.9230769230769231
1290,13,8,0.6153846153846154
1291,14,-2,-0.14285714285714285
1292,19,2,0.10526315789473684
1293,11,10,0.9090909090909091
1294,18,3,0.16666666666666666
1295,40,-19,-0.475
1296,24,-3,-0.125
1297,16,5,0.3125
1298,23,-11,-0.4782608695652174
1299,23,-2,-0.08695652173913043
1300,31,-10,-0.3225806451612903
1301,15,-12,-0.8
1302,35,-41,-1.1714285714285715
1303,13,8,0.6153846153846154
1304,16,5,0.3125
1305,14,7,0.5
1306,23,-11,-0.4782608695652174
1307,12,9,0.75
1308,10,11,1.1
1309,22,-1,-0.045454545454545456
1310,26,-5,-0.19230769230769232
1311,13,8,0.6153846153846154
1312,14,-2,-0.14285714285714285
1313,21,0,0.0
1314,16,-4,-0.25
1315,12,9,0.75
1316,23,-2,-0.08695652173913043
1317,20,-8,-0.4
1318,11,10,0.9090909090909091
1319,13,-1,-0.07692307692307693
1320,11,10,0.9090909090909091
1321,7,14,2.0
1322,25,-4,-0.16
1323,21,-9,-0.42857142857142855
1324,15,-3,-0.2
1325,15,6,0.4
1326,23,-20,-0.8695652173913043
1327,13,8,0.6153846153846154
1328,27,-6,-0.2222222222222222
1329,17,-5,-0.29411764705882354
1330,15,-3,-0.2
1331,26,-32,-1.2307692307692308
1332,15,6,0.4
1333,9,12,1.3333333333333333
1334,14,7,0.5
1335,11,10,0.9090909090909091
1336,14,7,0.5
1337,8,13,1.625
1338,12,9,0.75
1339,17,-5,-0.29411764705882354
1340,17,4,0.23529411764705882
1341,20,-8,-0.4
1342,10,11,1.1
1343,12,9,0.75
1344,18,-6,-0.3333333333333333
1345,17,-5,-0.29411764705882354
1346,12,9,0.75
1347,16,-13,-0.8125
1348,7,14,2.0
1349,19,2,0.10526315789473684
1350,20,-17,-0.85
1351,28,-25,-0.8928571428571429
1352,8,13,1.625
1353,16,-4,-0.25
1354,14,7,0.5
1355,13,-10,-0.7692307692307693
1356,14,-2,-0.14285714285714285
1357,49,-46,-0.9387755102040817
1358,14,-2,-0.14285714285714285
1359,17,4,0.23529411764705882
1360,18,-6,-0.3333333333333333
1361,16,5,0.3125
1362,19,-7,-0.3684210526315789
1363,19,-16,-0.8421052631578947
1364,16,-4,-0.25
1365,13,8,0.6153846153846154
1366,14,-2,-0.14285714285714285
1367,15,-3,-0.2
1368,17,4,0.23529411764705882
1369,14,-2,-0.14285714285714285
1370,9,12,1.3333333333333333
1371,14,7,0.5
1372,9,12,1.3333333333333333
1373,23,-2,-0.08695652173913043
1374,35,-23,-0.6571428571428571
1375,11,10,0.9090909090909091
1376,17,4,0.23529411764705882
1377,32,-20,-0.625
1378,12,9,0.75
1379,10,11,1.1
1380,14,7,0.5
1381,43,-40,-0.9302325581395349
1382,11,1,0.09090909090909091
1383,13,-1,-0.07692307692307693
1384,13,8,0.6153846153846154
1385,13,-1,-0.07692307692307693
1386,26,-32,-1.2307692307692308
1387,14,7,0.5
1388,11,1,0.09090909090909091
1389,37,-16,-0.43243243243243246
1390,17,4,0.23529411764705882
1391,12,9,0.75
1392,13,8,0.6153846153846154
1393,13,8,0.6153846153846154
1394,15,6,0.4
1395,11,10,0.9090909090909091
1396,23,-2,-0.08695652173913043
1397,7,14,2.0
1398,17,4,0.23529411764705882
1399,9,12,1.3333333333333333
1400,11,10,0.9090909090909091
1401,14,7,0.5
1402,14,7,0.5
1403,16,5,0.3125
1404,15,6,0.4
1405,17,-5,-0.29411764705882354
1406,32,-20,-0.625
1407,16,-22,-1.375
1408,11,10,0.9090909090909091
1409,19,-7,-0.3684210526315789
1410,14,7,0.5
1411,21,-9,-0.42857142857142855
1412,14,-2,-0.14285714285714285
1413,17,4,0.23529411764705882
1414,23,-2,-0.08695652173913043
1415,11,10,0.9090909090909091
1416,20,1,0.05
1417,16,-13,-0.8125
1418,22,-19,-0.8636363636363636
1419,29,-35,-1.206896551724138
1420,29,-44,-1.5172413793103448
1421,12,0,0.0
1422,15,6,0.4
1423,16,-4,-0.25
1424,8,13,1.625
1425,14,-11,-0.7857142857142857
1426,15,6,0.4
1427,8,13,1.625
1428,16,-4,-0.25
1429,21,-9,-0.42857142857142855
1430,10,11,1.1
1431,24,-3,-0.125
1432,12,9,0.75
1433,21,-18,-0.8571428571428571
1434,32,-11,-0.34375
1435,28,-25,-0.8928571428571429
1436,8,13,1.625
1437,12,0,0.0
1438,16,5,0.3125
1439,11,10,0.9090909090909091
1440,15,6,0.4
1441,28,-7,-0.25
1442,16,5,0.3125
1443,15,6,0.4
1444,16,5,0.3125
1445,10,11,1.1
1446,17,4,0.23529411764705882
1447,15,-3,-0.2
1448,19,-16,-0.8421052631578947
1449,14,7,0.5
1450,15,6,0.4
1451,8,13,1.625
1452,15,-3,-0.2
1453,14,7,0.5
1454,14,-2,-0.14285714285714285
1455,10,11,1.1
1456,16,5,0.3125
1457,16,-4,-0.25
1458,31,-10,-0.3225806451612903
1459,16,-4,-0.25
1460,14,7,0.5
1461,18,-6,-0.3333333333333333
1462,17,4,0.23529411764705882
1463,11,10,0.9090909090909091
1464,15,-3,-0.2
1465,15,6,0.4
1466,13,8,0.6153846153846154
1467,10,11,1.1
1468,11,10,0.9090909090909091
1469,13,-1,-0.07692307692307693
1470,8,13,1.625
1471,20,-8,-0.4
1472,35,-32,-0.9142857142857143
1473,11,1,0.09090909090909091
1474,20,-8,-0.4
1475,18,3,0.16666666666666666
1476,22,-10,-0.45454545454545453
1477,13,8,0.6153846153846154
1478,11,10,0.9090909090909091
1479,11,10,0.9090909090909091
1480,21,0,0.0
1481,22,-1,-0.045454545454545456
1482,14,7,0.5
1483,14,7,0.5
1484,21,-18,-0.8571428571428571
1485,16,-4,-0.25
1486,13,8,0.6153846153846154
1487,21,-18,-0.8571428571428571
1488,15,-3,-0.2
1489,19,2,0.10526315789473684
1490,39,-18,-0.46153846153846156
1491,20,1,0.05
1492,16,-4,-0.25
1493,10,11,1.1
1494,12,9,0.75
1495,13,8,0.6153846153846154
1496,18,-15,-0.8333333333333334
1497,12,9,0.75
1498,14,-2,-0.14285714285714285
1499,22,-1,-0.045454545454545456
1500,16,-4,-0.25
1501,34,-22,-0.6470588235294118
1502,17,-5,-0.29411764705882354
1503,15,6,0.4
1504,12,9,0.75
1505,14,7,0.5
1506,22,-10,-0.45454545454545453
1507,19,2,0.10526315789473684
1508,17,4,0.23529411764705882
1509,18,-6,-0.3333333333333333
1510,15,-3,-0.2
1511,22,-19,-0.8636363636363636
1512,16,5,0.3125
1513,7,14,2.0
1514,16,5,0.3125
1515,13,-10,-0.7692307692307693
1516,29,-8,-0.27586206896551724
1517,28,-16,-0.5714285714285714
1518,13,8,0.6153846153846154
1519,11,10,0.9090909090909091
1520,12,9,0.75
1521,16,-4,-0.25
1522,16,-13,-0.8125
1523,21,0,0.0
1524,18,-15,-0.8333333333333334
1525,19,-7,-0.3684210526315789
1526,14,7,0.5
1527,12,9,0.75
1528,15,6,0.4
1529,15,-3,-0.2
1530,8,13,1.625
1531,24,-3,-0.125
1532,11,10,0.9090909090909091
1533,11,10,0.9090909090909091
1534,21,0,0.0
1535,8,13,1.625
1536,16,5,0.3125
1537,23,-20,-0.8695652173913043
1538,18,-6,-0.3333333333333333
1539,11,10,0.9090909090909091
1540,15,6,0.4
1541,13,8,0.6153846153846154
1542,14,7,0.5
1543,13,8,0.6153846153846154
1544,18,-6,-0.3333333333333333
1545,20,1,0.05
1546,14,7,0.5
1547,7,14,2.0
1548,35,-23,-0.6571428571428571
1549,10,11,1.1
1550,11,10,0.9090909090909091
1551,17,4,0.23529411764705882
1552,7,14,2.0
1553,16,-13,-0.8125
1554,16,-13,-0.8125
1555,12,9,0.75
1556,13,8,0.6153846153846154
1557,16,-13,-0.8125
1558,16,-22,-1.375
1559,20,-8,-0.4
1560,33,-30,-0.9090909090909091
1561,11,10,0.9090909090909091
1562,10,11,1.1
1563,16,5,0.3125
1564,11,10,0.9090909090909091
1565,12,9,0.75
1566,17,4,0.23529411764705882
1567,15,6,0.4
1568,14,7,0.5
1569,13,-1,-0.07692307692307693
1570,18,3,0.16666666666666666
1571,18,3,0.16666666666666666
1572,14,-2,-0.14285714285714285
1573,11,1,0.09090909090909091
1574,12,9,0.75
1575,15,6,0.4
1576,19,2,0.10526315789473684
1577,20,1,0.05
1578,12,9,0.75
1579,16,-4,-0.25
1580,12,9,0.75
1581,11,10,0.9090909090909091
1582,11,10,0.9090909090909091
1583,18,3,0.16666666666666666
1584,18,3,0.16666666666666666
1585,11,1,0.09090909090909091
1586,15,-3,-0.2
1587,11,10,0.9090909090909091
1588,12,0,0.0
1589,17,-5,-0.29411764705882354
1590,19,-7,-0.3684210526315789
1591,14,7,0.5
1592,25,-22,-0.88
1593,26,-5,-0.19230769230769232
1594,12,9,0.75
1595,13,8,0.6153846153846154
1596,18,-6,-0.3333333333333333
1597,20,-8,-0.4
1598,10,11,1.1
1599,9,12,1.3333333333333333
1600,21,0,0.0
1601,15,-21,-1.4
1602,21,-9,-0.42857142857142855
1603,21,-9,-0.42857142857142855
1604,14,-2,-0.14285714285714285
1605,17,-5,-0.29411764705882354
1606,13,8,0.6153846153846154
1607,14,7,0.5
1608,26,-5,-0.19230769230769232
1609,14,7,0.5
1610,14,-11,-0.7857142857142857
1611,16,5,0.3125
1612,15,6,0.4
1613,11,10,0.9090909090909091
1614,13,8,0.6153846153846154
1615,17,4,0.23529411764705882
1616,14,7,0.5
1617,19,-7,-0.3684210526315789
1618,14,-2,-0.14285714285714285
1619,15,6,0.4
1620,10,11,1.1
1621,12,9,0.75
1622,17,-5,-0.29411764705882354
1623,15,6,0.4
1624,16,5,0.3125
1625,20,-17,-0.85
1626,13,8,0.6153846153846154
1627,24,-3,-0.125
1628,8,13,1.625
1629,10,2,0.2
1630,14,-2,-0.14285714285714285
1631,15,-3,-0.2
1632,14,-2,-0.14285714285714285
1633,17,4,0.23529411764705882
1634,20,-8,-0.4
1635,14,-2,-0.14285714285714285
1636,25,-13,-0.52
1637,9,12,1.3333333333333333
1638,13,8,0.6153846153846154
1639,13,-1,-0.07692307692307693
1640,9,12,1.3333333333333333
1641,11,10,0.9090909090909091
1642,16,5,0.3125
1643,13,8,0.6153846153846154
1644,13,8,0.6153846153846154
1645,18,-6,-0.3333333333333333
1646,19,-16,-0.8421052631578947
1647,19,-7,-0.3684210526315789
1648,19,-7,-0.3684210526315789
1649,18,-6,-0.3333333333333333
1650,22,-1,-0.045454545454545456
1651,10,11,1.1
1652,11,10,0.9090909090909091
1653,14,7,0.5
1654,19,-7,-0.3684210526315789
1655,12,0,0.0
1656,15,6,0.4
1657,33,-57,-1.7272727272727273
1658,12,9,0.75
1659,19,2,0.10526315789473684
1660,13,8,0.6153846153846154
1661,13,-1,-0.07692307692307693
1662,13,8,0.6153846153846154
1663,18,-6,-0.3333333333333333
1664,16,5,0.3125
1665,15,6,0.4
1666,15,6,0.4
1667,12,9,0.75
1668,13,-1,-0.07692307692307693
1669,17,4,0.23529411764705882
1670,12,9,0.75
1671,23,-11,-0.4782608695652174
1672,11,10,0.9090909090909091
1673,15,-3,-0.2
1674,14,7,0.5
1675,20,-17,-0.85
1676,27,-15,-0.5555555555555556
1677,14,7,0.5
1678,18,3,0.16666666666666666
1679,28,-7,-0.25
1680,16,5,0.3125
1681,13,8,0.6153846153846154
1682,14,7,0.5
1683,13,8,0.6153846153846154
1684,12,9,0.75
1685,11,1,0.09090909090909091
1686,15,6,0.4
1687,15,-3,-0.2
1688,19,2,0.10526315789473684
1689,15,6,0.4
1690,14,7,0.5
1691,11,10,0.9090909090909091
1692,14,7,0.5
1693,24,-21,-0.875
1694,17,4,0.23529411764705882
1695,14,7,0.5
1696,17,-5,-0.29411764705882354
1697,13,8,0.6153846153846154
1698,12,9,0.75
1699,12,9,0.75
1700,22,-10,-0.45454545454545453
1701,18,3,0.16666666666666666
1702,15,-3,-0.2
1703,19,2,0.10526315789473684
1704,21,-18,-0.8571428571428571
1705,16,5,0.3125
1706,14,7,0.5
1707,16,5,0.3125
1708,17,-14,-0.8235294117647058
1709,19,-7,-0.3684210526315789
1710,16,-4,-0.25
1711,21,-9,-0.42857142857142855
1712,14,7,0.5
1713,25,-13,-0.52
1714,12,9,0.75
1715,21,0,0.0
1716,21,-9,-0.42857142857142855
1717,18,3,0.16666666666666666
1718,20,-8,-0.4
1719,10,11,1.1
1720,11,10,0.9090909090909091
1721,8,13,1.625
1722,23,-11,-0.4782608695652174
1723,15,-3,-0.2
1724,17,4,0.23529411764705882
1725,19,2,0.10526315789473684
1726,21,-18,-0.8571428571428571
1727,13,8,0.6153846153846154
1728,16,5,0.3125
1729,16,-4,-0.25
1730,11,10,0.9090909090909091
1731,23,-11,-0.4782608695652174
1732,11,-8,-0.7272727272727273
1733,15,-3,-0.2
1734,10,11,1.1
1735,17,-5,-0.29411764705882354
1736,25,-13,-0.52
1737,15,6,0.4
1738,23,-11,-0.4782608695652174
1739,12,9,0.75
1740,24,-3,-0.125
1741,13,8,0.6153846153846154
1742,14,7,0.5
1743,15,6,0.4
1744,11,10,0.9090909090909091
1745,19,2,0.10526315789473684
1746,19,-16,-0.8421052631578947
1747,10,11,1.1
1748,10,11,1.1
1749,20,1,0.05
1750,13,8,0.6153846153846154
1751,15,6,0.4
1752,16,5,0.3125
1753,15,6,0.4
1754,13,-10,-0.7692307692307693
1755,19,-7,-0.3684210526315789
1756,12,9,0.75
1757,6,15,2.5
1758,26,-14,-0.5384615384615384
1759,13,8,0.6153846153846154
1760,12,9,0.75
1761,13,-1,-0.07692307692307693
1762,13,8,0.6153846153846154
1763,14,7,0.5
1764,13,8,0.6153846153846154
1765,10,11,1.1
1766,21,0,0.0
1767,17,-5,-0.29411764705882354
1768,19,-7,-0.3684210526315789
1769,14,7,0.5
1770,21,-9,-0.42857142857142855
1771,15,-3,-0.2
1772,17,4,0.23529411764705882
1773,18,-6,-0.3333333333333333
1774,14,7,0.5
1775,23,-2,-0.08695652173913043
1776,15,-3,-0.2
1777,12,9,0.75
1778,16,5,0.3125
1779,21,0,0.0
1780,16,5,0.3125
1781,23,-11,-0.4782608695652174
1782,15,6,0.4
1783,11,10,0.9090909090909091
1784,20,-8,-0.4
1785,18,-15,-0.8333333333333334
1786,17,4,0.23529411764705882
1787,15,6,0.4
1788,13,8,0.6153846153846154
1789,15,6,0.4
1790,17,4,0.23529411764705882
1791,21,-9,-0.42857142857142855
1792,13,8,0.6153846153846154
1793,17,4,0.23529411764705882
1794,16,5,0.3125
1795,32,-47,-1.46875
1796,25,-22,-0.88
1797,14,-2,-0.14285714285714285
1798,21,-9,-0.42857142857142855
1799,18,3,0.16666666666666666
1800,12,9,0.75
1801,13,8,0.6153846153846154
1802,9,12,1.3333333333333333
1803,15,6,0.4
1804,11,10,0.9090909090909091
1805,12,9,0.75
1806,17,4,0.23529411764705882
1807,11,1,0.09090909090909091
1808,13,-1,-0.07692307692307693
1809,15,6,0.4
1810,12,0,0.0
1811,15,-3,-0.2
1812,21,0,0.0
1813,14,7,0.5
1814,11,10,0.9090909090909091
1815,21,-9,-0.42857142857142855
1816,18,-6,-0.3333333333333333
1817,14,7,0.5
1818,20,1,0.05
1819,16,5,0.3125
1820,17,-14,-0.8235294117647058
1821,7,14,2.0
1822,21,-9,-0.42857142857142855
1823,16,-4,-0.25
1824,12,9,0.75
1825,14,7,0.5
1826,20,1,0.05
1827,15,-3,-0.2
1828,18,3,0.16666666666666666
1829,12,9,0.75
1830,14,-2,-0.14285714285714285
1831,12,9,0.75
1832,16,5,0.3125
1833,28,-7,-0.25
1834,12,-18,-1.5
1835,7,14,2.0
1836,12,9,0.75
1837,16,-4,-0.25
1838,12,9,0.75
1839,9,12,1.3333333333333333
1840,17,4,0.23529411764705882
1841,17,-5,-0.29411764705882354
1842,12,9,0.75
1843,13,8,0.6153846153846154
1844,10,11,1.1
1845,11,10,0.9090909090909091
1846,23,-11,-0.4782608695652174
1847,11,10,0.9090909090909091
1848,14,7,0.5
1849,13,8,0.6153846153846154
1850,11,1,0.09090909090909091
1851,15,6,0.4
1852,16,5,0.3125
1853,14,7,0.5
1854,19,-16,-0.8421052631578947
1855,18,3,0.16666666666666666
1856,12,9,0.75
1857,17,4,0.23529411764705882
1858,11,10,0.9090909090909091
1859,15,-3,-0.2
1860,13,8,0.6153846153846154
1861,16,5,0.3125
1862,18,3,0.16666666666666666
1863,23,-2,-0.08695652173913043
1864,16,5,0.3125
1865,17,-5,-0.29411764705882354
1866,12,9,0.75
1867,16,-4,-0.25
1868,14,7,0.5
1869,17,4,0.23529411764705882
1870,15,-12,-0.8
1871,13,-1,-0.07692307692307693
1872,13,8,0.6153846153846154
1873,10,11,1.1
1874,16,5,0.3125
1875,12,9,0.75
1876,18,3,0.16666666666666666
1877,20,-17,-0.85
1878,16,5,0.3125
1879,16,5,0.3125
1880,13,8,0.6153846153846154
1881,15,-3,-0.2
1882,13,8,0.6153846153846154
